Country Name,Year,Sex,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Death rate per 100 000 population
Republic of Korea,2010,All,[45-49],339,3.1714847,7.8616261
Republic of Korea,2010,All,[50-54],645,4.56895941,16.34818543
Republic of Korea,2010,All,[55-59],999,7.04165786,35.91815192
Republic of Korea,2010,All,[60-64],1549,9.44685003,70.78015588
Republic of Korea,2010,All,[65-69],2467,10.55581704,129.5517729
Republic of Korea,2010,All,[70-74],3148,9.67394979,204.8074449
Republic of Korea,2010,All,[75-79],2999,8.10825425,300.0234597
Republic of Korea,2010,All,[80-84],1953,5.36671155,352.8831438
Republic of Korea,2010,All,[85+],1257,2.55956017,355.2443047
Republic of Korea,2010,Male,[0],0,0,0
Republic of Korea,2010,Male,[1-4],0,0,0
Republic of Korea,2010,Male,[5-9],0,0,0
Republic of Korea,2010,Male,[10-14],0,0,0
Republic of Korea,2010,Male,[15-19],1,0.14184397,0.05345107
Republic of Korea,2010,Male,[20-24],1,0.10940919,0.06102011
Republic of Korea,2010,Male,[25-29],5,0.34013605,0.25615673
Republic of Korea,2010,Male,[30-34],12,0.6718925,0.60466636
Republic of Korea,2010,Male,[35-39],42,1.44280316,1.85823606
Republic of Korea,2010,Male,[40-44],87,1.7747858,3.88774689
Republic of Korea,2010,Male,[45-49],219,2.80949326,9.97135625
Republic of Korea,2010,Male,[50-54],462,4.40671499,23.25039518
Republic of Korea,2010,Male,[55-59],772,7.25154988,55.84664454
Republic of Korea,2010,Male,[60-64],1236,10.39616452,115.5780727
Republic of Korea,2010,Male,[65-69],2005,12.59184827,228.5107312
Republic of Korea,2010,Male,[70-74],2527,12.24440353,384.3687994
Republic of Korea,2010,Male,[75-79],2196,11.10998685,592.7677476
Republic of Korea,2010,Male,[80-84],1207,7.81583889,707.9822506
Republic of Korea,2010,Male,[85+],644,4.15162455,708.4513627
Republic of Korea,2010,Female,[0],0,0,0
Republic of Korea,2010,Female,[1-4],0,0,0
Republic of Korea,2010,Female,[5-9],0,0,0
Republic of Korea,2010,Female,[10-14],0,0,0
Republic of Korea,2010,Female,[15-19],1,0.30395137,0.06066233
Republic of Korea,2010,Female,[20-24],0,0,0
Republic of Korea,2010,Female,[25-29],7,0.7963595,0.37883411
Republic of Korea,2010,Female,[30-34],6,0.58651026,0.31437116
Republic of Korea,2010,Female,[35-39],36,2.31809401,1.65789097
Republic of Korea,2010,Female,[40-44],70,3.52112676,3.23213145
Republic of Korea,2010,Female,[45-49],120,4.14651002,5.67162966
Republic of Korea,2010,Female,[50-54],183,5.03715937,9.34470153
Republic of Korea,2010,Female,[55-59],227,6.41061847,16.22626417
Republic of Korea,2010,Female,[60-64],313,6.94321207,27.96991581
Republic of Korea,2010,Female,[65-69],462,6.20300752,44.99251342
Republic of Korea,2010,Female,[70-74],621,5.21717214,70.5993097
Republic of Korea,2010,Female,[75-79],803,4.66291156,127.6379977
Republic of Korea,2010,Female,[80-84],746,3.56119916,194.8001927
Republic of Korea,2010,Female,[85+],613,1.82451336,233.1343641
Republic of Korea,2011,All,[0],0,0,0
Republic of Korea,2011,All,[1-4],0,0,0
Republic of Korea,2011,All,[5-9],0,0,0
Republic of Korea,2011,All,[10-14],0,0,0
Republic of Korea,2011,All,[15-19],1,0.0997009,0.02821132
Republic of Korea,2011,All,[20-24],1,0.07587253,0.03164186
Republic of Korea,2011,All,[25-29],7,0.32437442,0.19448418
Republic of Korea,2011,All,[30-34],18,0.64771501,0.4554275
Republic of Korea,2011,All,[35-39],73,1.79714426,1.70805762
Republic of Korea,2011,All,[40-44],146,2.22019465,3.24952164
Republic of Korea,2011,All,[45-49],295,3.01944729,6.9970284
Republic of Korea,2011,All,[50-54],665,4.60653921,16.06038512
Republic of Korea,2011,All,[55-59],1087,7.31838686,35.81442395
Republic of Korea,2011,All,[60-64],1583,9.56091079,69.88663179
Republic of Korea,2011,All,[65-69],2312,10.62939635,122.6238643
Republic of Korea,2011,All,[70-74],3142,9.8101661,197.483934
Republic of Korea,2011,All,[75-79],3195,8.39464004,295.7173738
Republic of Korea,2011,All,[80-84],2023,5.37032121,341.6551614
Republic of Korea,2011,All,[85+],1319,2.54181762,350.2087579
Republic of Korea,2011,Male,[0],0,0,0
Republic of Korea,2011,Male,[1-4],0,0,0
Republic of Korea,2011,Male,[5-9],0,0,0
Republic of Korea,2011,Male,[10-14],0,0,0
Republic of Korea,2011,Male,[15-19],0,0,0
Republic of Korea,2011,Male,[20-24],1,0.11627907,0.06019998
Republic of Korea,2011,Male,[25-29],6,0.42857143,0.32388673
Republic of Korea,2011,Male,[30-34],10,0.58139535,0.49595684
Republic of Korea,2011,Male,[35-39],35,1.30014859,1.60778683
Republic of Korea,2011,Male,[40-44],89,1.9521825,3.90524386
Republic of Korea,2011,Male,[45-49],183,2.55622294,8.48767293
Republic of Korea,2011,Male,[50-54],478,4.40512395,22.92581891
Republic of Korea,2011,Male,[55-59],801,7.22728503,53.14663229
Republic of Korea,2011,Male,[60-64],1262,10.49392982,113.9110997
Republic of Korea,2011,Male,[65-69],1851,12.41865146,211.3145167
Republic of Korea,2011,Male,[70-74],2506,12.13618093,364.8553718
Republic of Korea,2011,Male,[75-79],2311,11.08446448,564.1277257
Republic of Korea,2011,Male,[80-84],1303,8.06561436,712.4637412
Republic of Korea,2011,Male,[85+],667,4.10967344,696.1004806
Republic of Korea,2011,Female,[0],0,0,0
Republic of Korea,2011,Female,[1-4],0,0,0
Republic of Korea,2011,Female,[5-9],0,0,0
Republic of Korea,2011,Female,[10-14],0,0,0
Republic of Korea,2011,Female,[15-19],1,0.32894737,0.06016127
Republic of Korea,2011,Female,[20-24],0,0,0
Republic of Korea,2011,Female,[25-29],1,0.13192612,0.05724869
Republic of Korea,2011,Female,[30-34],8,0.75542965,0.41321759
Republic of Korea,2011,Female,[35-39],38,2.77372263,1.81215143
Republic of Korea,2011,Female,[40-44],57,2.82597918,2.57454668
Republic of Korea,2011,Female,[45-49],112,4.28954424,5.43687341
Republic of Korea,2011,Female,[50-54],187,5.21617852,9.09693465
Republic of Korea,2011,Female,[55-59],286,7.5862069,18.71802474
Republic of Korea,2011,Female,[60-64],321,7.0845288,27.73899935
Republic of Korea,2011,Female,[65-69],461,6.73385919,45.66639756
Republic of Korea,2011,Female,[70-74],636,5.58924334,70.3409101
Republic of Korea,2011,Female,[75-79],884,5.13625007,131.7899203
Republic of Korea,2011,Female,[80-84],720,3.34650244,175.9397504
Republic of Korea,2011,Female,[85+],652,1.8282766,232.182983
Republic of Korea,2012,All,[0],0,0,0
Republic of Korea,2012,All,[1-4],0,0,0
Republic of Korea,2012,All,[5-9],0,0,0
Republic of Korea,2012,All,[10-14],0,0,0
Republic of Korea,2012,All,[15-19],1,0.11049724,0.02849925
Republic of Korea,2012,All,[20-24],0,0,0
Republic of Korea,2012,All,[25-29],4,0.23081362,0.11798007
Republic of Korea,2012,All,[30-34],29,1.06343968,0.72316299
Republic of Korea,2012,All,[35-39],73,1.95082843,1.77057346
Republic of Korea,2012,All,[40-44],166,2.62741374,3.63568667
Republic of Korea,2012,All,[45-49],323,3.43215386,7.78769443
Republic of Korea,2012,All,[50-54],656,4.60415497,15.29383871
Republic of Korea,2012,All,[55-59],1129,7.45805258,34.75985222
Republic of Korea,2012,All,[60-64],1574,9.6499295,67.24713965
Republic of Korea,2012,All,[65-69],2231,10.86543613,118.8525376
Republic of Korea,2012,All,[70-74],3360,10.02985075,198.5532794
Republic of Korea,2012,All,[75-79],3351,8.21545024,290.5711357
Republic of Korea,2012,All,[80-84],2291,5.64230125,361.536665
Republic of Korea,2012,All,[85+],1466,2.54589028,363.3137385
Republic of Korea,2012,Male,[0],0,0,0
Republic of Korea,2012,Male,[1-4],0,0,0
Republic of Korea,2012,Male,[5-9],0,0,0
Republic of Korea,2012,Male,[10-14],0,0,0
Republic of Korea,2012,Male,[15-19],1,0.16474465,0.05377628
Republic of Korea,2012,Male,[20-24],0,0,0
Republic of Korea,2012,Male,[25-29],2,0.17559263,0.11440692
Republic of Korea,2012,Male,[30-34],16,0.93676815,0.78130799
Republic of Korea,2012,Male,[35-39],50,1.97316496,2.38632844
Republic of Korea,2012,Male,[40-44],99,2.28321033,4.27287531
Republic of Korea,2012,Male,[45-49],208,3.02677532,9.80675969
Republic of Korea,2012,Male,[50-54],430,4.05851817,19.90233047
Republic of Korea,2012,Male,[55-59],857,7.54069512,53.0288311
Republic of Korea,2012,Male,[60-64],1255,10.45310678,109.5206139
Republic of Korea,2012,Male,[65-69],1790,12.55435545,203.4955765
Republic of Korea,2012,Male,[70-74],2679,12.45293543,363.03125
Republic of Korea,2012,Male,[75-79],2561,11.23196351,575.0959429
Republic of Korea,2012,Male,[80-84],1478,8.38533984,744.5018688
Republic of Korea,2012,Male,[85+],749,4.21520626,734.4793434
Republic of Korea,2012,Female,[0],0,0,0
Republic of Korea,2012,Female,[1-4],0,0,0
Republic of Korea,2012,Female,[5-9],0,0,0
Republic of Korea,2012,Female,[10-14],0,0,0
Republic of Korea,2012,Female,[15-19],0,0,0
Republic of Korea,2012,Female,[20-24],0,0,0
Republic of Korea,2012,Female,[25-29],2,0.33670034,0.12178362
Republic of Korea,2012,Female,[30-34],13,1.27576055,0.66248351
Republic of Korea,2012,Female,[35-39],23,1.90397351,1.13429624
Republic of Korea,2012,Female,[40-44],67,3.38042381,2.97922237
Republic of Korea,2012,Female,[45-49],115,4.52934226,5.67457637
Republic of Korea,2012,Female,[50-54],226,6.18669587,10.61651912
Republic of Korea,2012,Female,[55-59],272,7.20911741,16.6677084
Republic of Korea,2012,Female,[60-64],319,7.40998839,26.70088398
Republic of Korea,2012,Female,[65-69],441,7.02788845,44.21096953
Republic of Korea,2012,Female,[70-74],681,5.68115458,71.36210452
Republic of Korea,2012,Female,[75-79],790,4.39181677,111.5931117
Republic of Korea,2012,Female,[80-84],813,3.53816694,186.8269748
Republic of Korea,2012,Female,[85+],717,1.80087406,237.7864963
Japan,2006,All,[85+],10501,2.90438299,340.4993515
Japan,2006,All,[80-84],10976,6.15260432,301.2901455
Japan,2006,All,[75-79],12964,8.14060822,240.3856852
Japan,2006,All,[70-74],10105,8.61128628,148.9095196
Japan,2006,All,[65-69],6970,8.79173552,91.87977854
Japan,2006,All,[60-64],5081,8.72020183,62.79817081
Japan,2006,All,[55-59],3800,7.44105898,35.34226191
Japan,2006,All,[50-54],1598,6.05922724,19.17676707
Japan,2006,All,[45-49],697,4.55644898,9.18918919
Japan,2006,All,[40-44],325,3.22901143,4.1485831
Japan,2006,All,[35-39],147,1.9899824,1.61769561
Japan,2006,All,[30-34],61,1.08463727,0.64618644
Japan,2006,All,[25-29],19,0.48125633,0.24387113
Japan,2006,All,[20-24],3,0.09469697,0.04216444
Japan,2006,All,[15-19],1,0.05624297,0.01575051
Japan,2006,All,[10-14],2,0.34904014,0.03355142
Japan,2006,All,[5-9],1,0.16339869,0.01702997
Japan,2006,All,[1-4],1,0.0929368,0.0228467
Japan,2006,All,[0],0,0,0
Japan,2006,Male,[0],0,0,0
Japan,2006,Male,[1-4],1,0.16666667,0.04462294
Japan,2006,Male,[5-9],0,0,0
Japan,2006,Male,[10-14],2,0.56022409,0.06546645
Japan,2006,Male,[15-19],0,0,0
Japan,2006,Male,[20-24],3,0.13824885,0.08205689
Japan,2006,Male,[25-29],12,0.45627376,0.30257186
Japan,2006,Male,[30-34],34,0.90715048,0.70951586
Japan,2006,Male,[35-39],97,2.00206398,2.10869565
Japan,2006,Male,[40-44],217,3.28141539,5.48950164
Japan,2006,Male,[45-49],495,4.8349287,12.99894958
Japan,2006,Male,[50-54],1159,6.56620022,27.87397787
Japan,2006,Male,[55-59],2846,8.09419527,53.46609055
Japan,2006,Male,[60-64],3939,9.61224042,100.1016518
Japan,2006,Male,[65-69],5348,9.87481074,147.5310345
Japan,2006,Male,[70-74],7846,10.1001519,251.5549856
Japan,2006,Male,[75-79],10187,10.22103605,438.3390706
Japan,2006,Male,[80-84],7903,8.43670602,588.4586746
Japan,2006,Male,[85+],5849,4.58134252,692.1893491
Japan,2006,Female,[0],0,0,0
Japan,2006,Female,[1-4],0,0,0
Japan,2006,Female,[5-9],1,0.37735849,0.03495281
Japan,2006,Female,[10-14],0,0,0
Japan,2006,Female,[15-19],1,0.17482517,0.03237294
Japan,2006,Female,[20-24],0,0,0
Japan,2006,Female,[25-29],7,0.53110774,0.18300654
Japan,2006,Female,[30-34],27,1.43923241,0.58089501
Japan,2006,Female,[35-39],50,1.96695515,1.11433029
Japan,2006,Female,[40-44],108,3.12862109,2.78278794
Japan,2006,Female,[45-49],202,3.99288397,5.34815992
Japan,2006,Female,[50-54],439,5.03324925,10.51497006
Japan,2006,Female,[55-59],954,5.99735965,17.57229692
Japan,2006,Female,[60-64],1142,6.60573808,27.47834456
Japan,2006,Female,[65-69],1622,6.45674933,40.94925524
Japan,2006,Female,[70-74],2259,5.69534086,61.60349059
Japan,2006,Female,[75-79],2777,4.66064715,90.48550016
Japan,2006,Female,[80-84],3073,3.62715705,133.6086957
Japan,2006,Female,[85+],4652,1.98899469,207.7713265
Japan,2007,All,[0],0,0,0
Japan,2007,All,[1-4],1,0.1019368,0.02326664
Japan,2007,All,[5-9],1,0.18115942,0.01717328
Japan,2007,All,[10-14],0,0,0
Japan,2007,All,[15-19],2,0.12507817,0.03225286
Japan,2007,All,[20-24],7,0.22958347,0.09965831
Japan,2007,All,[25-29],13,0.35704477,0.17207148
Japan,2007,All,[30-34],61,1.12754159,0.6660843
Japan,2007,All,[35-39],144,1.87524417,1.5591165
Japan,2007,All,[40-44],312,3.10015898,3.86808827
Japan,2007,All,[45-49],655,4.37658693,8.59805723
Japan,2007,All,[50-54],1351,5.50036642,16.96809847
Japan,2007,All,[55-59],3771,7.57578801,36.40312772
Japan,2007,All,[60-64],5287,9.03683446,62.79843212
Japan,2007,All,[65-69],7285,9.09556271,93.43337181
Japan,2007,All,[70-74],10182,8.72740364,147.7150733
Japan,2007,All,[75-79],13400,8.38695141,241.6591524
Japan,2007,All,[80-84],11939,6.33994286,310.0233706
Japan,2007,All,[85+],11193,2.95470924,343.2382705
Japan,2007,Male,[0],0,0,0
Japan,2007,Male,[1-4],0,0,0
Japan,2007,Male,[5-9],0,0,0
Japan,2007,Male,[10-14],0,0,0
Japan,2007,Male,[15-19],2,0.18399264,0.06285355
Japan,2007,Male,[20-24],5,0.23912004,0.13838915
Japan,2007,Male,[25-29],9,0.36794767,0.23376623
Japan,2007,Male,[30-34],38,1.04567969,0.8170286
Japan,2007,Male,[35-39],85,1.6878475,1.81623932
Japan,2007,Male,[40-44],216,3.22436185,5.30191458
Japan,2007,Male,[45-49],468,4.72012103,12.22889992
Japan,2007,Male,[50-54],969,5.92189696,24.37122736
Japan,2007,Male,[55-59],2809,8.18568598,54.82045277
Japan,2007,Male,[60-64],4105,10.03888386,100.0731351
Japan,2007,Male,[65-69],5621,10.21517101,150.8183526
Japan,2007,Male,[70-74],7956,10.2664688,250.4249292
Japan,2007,Male,[75-79],10442,10.42688102,435.4462052
Japan,2007,Male,[80-84],8760,8.57679956,601.2354152
Japan,2007,Male,[85+],6197,4.6821757,697.0753656
Japan,2007,Female,[0],0,0,0
Japan,2007,Female,[1-4],1,0.23148148,0.04768717
Japan,2007,Female,[5-9],1,0.42016807,0.0352485
Japan,2007,Female,[10-14],0,0,0
Japan,2007,Female,[15-19],0,0,0
Japan,2007,Female,[20-24],2,0.20876827,0.05863383
Japan,2007,Female,[25-29],4,0.33472803,0.10796221
Japan,2007,Female,[30-34],23,1.29504505,0.51031728
Japan,2007,Female,[35-39],59,2.23231177,1.29499561
Japan,2007,Female,[40-44],96,2.85289747,2.40480962
Japan,2007,Female,[45-49],187,3.70223718,4.93273543
Japan,2007,Female,[50-54],382,4.65910477,9.5835424
Japan,2007,Female,[55-59],962,6.22210724,18.37631328
Japan,2007,Female,[60-64],1182,6.71057114,27.38012509
Japan,2007,Female,[65-69],1664,6.63794479,40.88452089
Japan,2007,Female,[70-74],2226,5.68263045,59.90312164
Japan,2007,Female,[75-79],2958,4.96083989,93.99428027
Japan,2007,Female,[80-84],3179,3.68887651,132.7903091
Japan,2007,Female,[85+],4996,2.02705444,210.623946
Japan,2008,All,[0],0,0,0
Japan,2008,All,[1-4],0,0,0
Japan,2008,All,[5-9],2,0.35906643,0.0348675
Japan,2008,All,[10-14],0,0,0
Japan,2008,All,[15-19],1,0.06169031,0.01646633
Japan,2008,All,[20-24],2,0.06718173,0.02911208
Japan,2008,All,[25-29],13,0.35891773,0.17617563
Japan,2008,All,[30-34],56,1.06020447,0.63723259
Japan,2008,All,[35-39],163,2.11963589,1.73054464
Japan,2008,All,[40-44],328,3.26888579,3.97720383
Japan,2008,All,[45-49],627,4.27286357,8.18537859
Japan,2008,All,[50-54],1443,6.18755628,18.66511447
Japan,2008,All,[55-59],3483,7.54778312,35.6718558
Japan,2008,All,[60-64],5583,9.18755245,62.71624354
Japan,2008,All,[65-69],7582,9.41968667,94.78684836
Japan,2008,All,[70-74],9951,8.59437751,143.655262
Japan,2008,All,[75-79],13393,8.1989091,235.5848725
Japan,2008,All,[80-84],12785,6.42491369,316.1473788
Japan,2008,All,[85+],11432,2.84166752,332.0360151
Japan,2008,Male,[0],0,0,0
Japan,2008,Male,[1-4],0,0,0
Japan,2008,Male,[5-9],2,0.62893082,0.06798097
Japan,2008,Male,[10-14],0,0,0
Japan,2008,Male,[15-19],1,0.09407338,0.03211304
Japan,2008,Male,[20-24],0,0,0
Japan,2008,Male,[25-29],6,0.24539877,0.15927794
Japan,2008,Male,[30-34],38,1.09985528,0.85068278
Japan,2008,Male,[35-39],110,2.21550856,2.30366492
Japan,2008,Male,[40-44],224,3.40580812,5.37556995
Japan,2008,Male,[45-49],434,4.48069378,11.26395017
Japan,2008,Male,[50-54],1053,6.73359765,27.26566546
Japan,2008,Male,[55-59],2576,8.09961011,53.35542668
Japan,2008,Male,[60-64],4259,10.02707475,98.02071346
Japan,2008,Male,[65-69],5889,10.5785985,153.9607843
Japan,2008,Male,[70-74],7669,9.99661088,239.731166
Japan,2008,Male,[75-79],10422,10.14395421,422.9707792
Japan,2008,Male,[80-84],9493,8.63258978,607.7464789
Japan,2008,Male,[85+],6429,4.58075641,684.6645367
Japan,2008,Female,[0],0,0,0
Japan,2008,Female,[1-4],0,0,0
Japan,2008,Female,[5-9],0,0,0
Japan,2008,Female,[10-14],0,0,0
Japan,2008,Female,[15-19],0,0,0
Japan,2008,Female,[20-24],2,0.2173913,0.059988
Japan,2008,Female,[25-29],7,0.59473237,0.19379845
Japan,2008,Female,[30-34],18,0.98522167,0.41657024
Japan,2008,Female,[35-39],53,1.94495413,1.14125754
Japan,2008,Female,[40-44],104,3.00838878,2.54901961
Japan,2008,Female,[45-49],193,3.86928629,5.06960862
Japan,2008,Female,[50-54],390,5.07614213,10.08012406
Japan,2008,Female,[55-59],907,6.32408311,18.37520259
Japan,2008,Female,[60-64],1324,7.23813689,29.05420233
Japan,2008,Female,[65-69],1693,6.8205624,40.56061332
Japan,2008,Female,[70-74],2282,5.84094807,61.21244635
Japan,2008,Female,[75-79],2971,4.90183138,92.23843527
Japan,2008,Female,[80-84],3292,3.69787922,132.6349718
Japan,2008,Female,[85+],5003,1.90989918,199.8003195
Japan,2009,All,[0],0,0,0
Japan,2009,All,[1-4],0,0,0
Japan,2009,All,[5-9],1,0.18726592,0.01773364
Japan,2009,All,[10-14],0,0,0
Japan,2009,All,[15-19],0,0,0
Japan,2009,All,[20-24],6,0.2027027,0.08986072
Japan,2009,All,[25-29],13,0.36506599,0.17879246
Japan,2009,All,[30-34],55,1.11539242,0.65515188
Japan,2009,All,[35-39],180,2.31184177,1.88778186
Japan,2009,All,[40-44],301,2.90120482,3.57312441
Japan,2009,All,[45-49],577,3.95639057,7.49058808
Japan,2009,All,[50-54],1311,5.77889447,17.13501503
Japan,2009,All,[55-59],3126,7.45457147,34.49950337
Japan,2009,All,[60-64],5616,9.1159952,60.02565199
Japan,2009,All,[65-69],7924,9.6572905,95.00059945
Japan,2009,All,[70-74],9717,8.87178504,141.2559965
Japan,2009,All,[75-79],13094,8.21089728,226.070442
Japan,2009,All,[80-84],13253,6.58024091,313.9777304
Japan,2009,All,[85+],12404,3.0077084,339.9287476
Japan,2009,Male,[0],0,0,0
Japan,2009,Male,[1-4],0,0,0
Japan,2009,Male,[5-9],1,0.34129693,0.03459011
Japan,2009,Male,[10-14],0,0,0
Japan,2009,Male,[15-19],0,0,0
Japan,2009,Male,[20-24],5,0.24437928,0.14543339
Japan,2009,Male,[25-29],4,0.16891892,0.10758472
Japan,2009,Male,[30-34],33,1.01351351,0.77301476
Japan,2009,Male,[35-39],100,1.97589409,2.06696982
Japan,2009,Male,[40-44],208,3.05119554,4.88607
Japan,2009,Male,[45-49],387,4.02245089,9.97937081
Japan,2009,Male,[50-54],964,6.29407156,25.21579911
Japan,2009,Male,[55-59],2402,8.24777667,53.59214636
Japan,2009,Male,[60-64],4344,10.0430018,94.97157849
Japan,2009,Male,[65-69],6144,10.82242694,154.2168675
Japan,2009,Male,[70-74],7438,10.18150957,233.6055276
Japan,2009,Male,[75-79],10096,10.0187554,400.9531374
Japan,2009,Male,[80-84],9838,8.70750467,596.9660194
Japan,2009,Male,[85+],7067,4.88862756,701.0912698
Japan,2009,Female,[0],0,0,0
Japan,2009,Female,[1-4],0,0,0
Japan,2009,Female,[5-9],0,0,0
Japan,2009,Female,[10-14],0,0,0
Japan,2009,Female,[15-19],0,0,0
Japan,2009,Female,[20-24],1,0.10940919,0.03087373
Japan,2009,Female,[25-29],9,0.75440067,0.25330706
Japan,2009,Female,[30-34],22,1.31343284,0.53320407
Japan,2009,Female,[35-39],80,2.93577982,1.70321482
Japan,2009,Female,[40-44],93,2.61382799,2.23182145
Japan,2009,Female,[45-49],190,3.82832964,4.96732026
Japan,2009,Female,[50-54],347,4.7082768,9.06478579
Japan,2009,Female,[55-59],724,5.65139333,15.81131251
Japan,2009,Female,[60-64],1272,6.93112467,26.59974906
Japan,2009,Female,[65-69],1780,7.04086073,40.85379849
Japan,2009,Female,[70-74],2279,6.24845776,61.67794317
Japan,2009,Female,[75-79],2998,5.10732538,91.56994502
Japan,2009,Female,[80-84],3415,3.86211732,132.7244462
Japan,2009,Female,[85+],5337,1.99255545,202.0825445
Japan,2010,All,[0],1,0.04081633,0.09484732
Japan,2010,All,[1-4],1,0.10729614,0.02380876
Japan,2010,All,[5-9],0,0,0
Japan,2010,All,[10-14],1,0.18083183,0.01699445
Japan,2010,All,[15-19],3,0.21097046,0.0497628
Japan,2010,All,[20-24],8,0.29059208,0.12688584
Japan,2010,All,[25-29],10,0.29095141,0.13976893
Japan,2010,All,[30-34],42,0.8683068,0.51132462
Japan,2010,All,[35-39],150,1.98544011,1.54829999
Japan,2010,All,[40-44],272,2.67663846,3.14428984
Japan,2010,All,[45-49],611,4.20451418,7.66996986
Japan,2010,All,[50-54],1252,5.68728991,16.45567607
Japan,2010,All,[55-59],2868,7.29288511,33.13287635
Japan,2010,All,[60-64],5983,9.05198499,59.5052501
Japan,2010,All,[65-69],8258,9.93897962,100.3375122
Japan,2010,All,[70-74],9983,9.05503955,142.8716384
Japan,2010,All,[75-79],13035,7.99261748,218.2603636
Japan,2010,All,[80-84],13702,6.48593893,314.0302443
Japan,2010,All,[85+],13627,3.01385617,357.2851884
Japan,2010,Male,[0],0,0,0
Japan,2010,Male,[1-4],0,0,0
Japan,2010,Male,[5-9],0,0,0
Japan,2010,Male,[10-14],0,0,0
Japan,2010,Male,[15-19],2,0.21253985,0.06459141
Japan,2010,Male,[20-24],5,0.254842,0.15487217
Japan,2010,Male,[25-29],7,0.29021559,0.19215186
Japan,2010,Male,[30-34],20,0.62952471,0.47846524
Japan,2010,Male,[35-39],94,1.93137456,1.90798518
Japan,2010,Male,[40-44],172,2.59465983,3.92528449
Japan,2010,Male,[45-49],434,4.53690153,10.80842001
Japan,2010,Male,[50-54],926,6.32600082,24.32130173
Japan,2010,Male,[55-59],2175,8.01577357,50.62214029
Japan,2010,Male,[60-64],4551,9.86025349,92.18574405
Japan,2010,Male,[65-69],6420,11.17143454,163.2015985
Japan,2010,Male,[70-74],7672,10.44235742,237.1311092
Japan,2010,Male,[75-79],9968,9.70849201,384.3945381
Japan,2010,Male,[80-84],10133,8.45819317,595.9918621
Japan,2010,Male,[85+],7811,4.88758737,742.4396809
Japan,2010,Female,[0],1,0.0913242,0.19442317
Japan,2010,Female,[1-4],1,0.24154589,0.04875773
Japan,2010,Female,[5-9],0,0,0
Japan,2010,Female,[10-14],1,0.49261084,0.03483722
Japan,2010,Female,[15-19],1,0.20790021,0.03410393
Japan,2010,Female,[20-24],3,0.37926675,0.09751623
Japan,2010,Female,[25-29],3,0.29268293,0.08542837
Japan,2010,Female,[30-34],22,1.3253012,0.54537414
Japan,2010,Female,[35-39],56,2.08333333,1.17612912
Japan,2010,Female,[40-44],100,2.8304557,2.34260395
Japan,2010,Female,[45-49],177,3.56423681,4.48016766
Japan,2010,Female,[50-54],326,4.4197397,8.57679189
Japan,2010,Female,[55-59],693,5.68405512,15.89626004
Japan,2010,Female,[60-64],1432,7.18118449,27.98075659
Japan,2010,Female,[65-69],1838,7.17436278,42.77963345
Japan,2010,Female,[70-74],2311,6.28364783,61.59299583
Japan,2010,Female,[75-79],3067,5.07655384,90.76499472
Japan,2010,Female,[80-84],3569,3.90242302,134.0176029
Japan,2010,Female,[85+],5816,1.98951877,210.5744889
Japan,2011,All,[0],0,0,0
Japan,2011,All,[1-4],2,0.17256255,0.04766444
Japan,2011,All,[5-9],1,0.13351135,0.0183621
Japan,2011,All,[10-14],0,0,0
Japan,2011,All,[15-19],2,0.11494253,0.03328341
Japan,2011,All,[20-24],6,0.20242915,0.09727626
Japan,2011,All,[25-29],11,0.29866956,0.15703069
Japan,2011,All,[30-34],44,0.89503662,0.55717361
Japan,2011,All,[35-39],121,1.51933702,1.26754662
Japan,2011,All,[40-44],320,2.85969616,3.49535773
Japan,2011,All,[45-49],559,3.73189131,7.13283144
Japan,2011,All,[50-54],1170,5.21460088,15.50284881
Japan,2011,All,[55-59],2638,7.04311841,31.98738935
Japan,2011,All,[60-64],6411,8.88935108,60.6355812
Japan,2011,All,[65-69],8137,9.91567352,104.0670162
Japan,2011,All,[70-74],10012,8.85132567,140.0083904
Japan,2011,All,[75-79],13040,7.77546554,213.0022868
Japan,2011,All,[80-84],13802,6.27050111,308.0116046
Japan,2011,All,[85+],14015,2.89475804,345.2820892
Japan,2011,Male,[0],0,0,0
Japan,2011,Male,[1-4],2,0.33057851,0.09310987
Japan,2011,Male,[5-9],1,0.24752475,0.03586801
Japan,2011,Male,[10-14],0,0,0
Japan,2011,Male,[15-19],1,0.08841733,0.03240441
Japan,2011,Male,[20-24],3,0.15090543,0.09493671
Japan,2011,Male,[25-29],9,0.37641154,0.25210084
Japan,2011,Male,[30-34],29,0.92327284,0.72175212
Japan,2011,Male,[35-39],68,1.36573609,1.40061792
Japan,2011,Male,[40-44],218,3.06783,4.69827586
Japan,2011,Male,[45-49],380,4.00970771,9.62025316
Japan,2011,Male,[50-54],850,5.74673788,22.49272294
Japan,2011,Male,[55-59],1955,7.75608982,47.74114774
Japan,2011,Male,[60-64],4906,9.84764849,94.54615533
Japan,2011,Male,[65-69],6356,11.23742508,170.0374532
Japan,2011,Male,[70-74],7681,10.2193957,231.2857573
Japan,2011,Male,[75-79],9939,9.4489761,372.247191
Japan,2011,Male,[80-84],10137,8.15887963,576.6211604
Japan,2011,Male,[85+],8245,4.79764918,721.9789842
Japan,2011,Female,[0],0,0,0
Japan,2011,Female,[1-4],0,0,0
Japan,2011,Female,[5-9],0,0,0
Japan,2011,Female,[10-14],0,0,0
